category,segment-number,filename_quic,filename_tcp,current-bitrate_quic,current-bitrate_tcp,last-bitrate_quic,last-bitrate_tcp,rebuffering_quic,rebuffering_tcp,throughput_quic,throughput_tcp,bitrate-variation_quic,bitrate-variation_tcp,buffer-length_quic,buffer-length_tcp,dropped-frames_quic,dropped-frames_tcp,cpu-pressure_quic,cpu-pressure_tcp,memory-pressure_quic,memory-pressure_tcp,latency_quic,latency_tcp,Best
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,299800.408,199867.075,299800.408,0.0,0.0,323301,358244,0.0,0.0,3.772,2.123,0,6,14.27,18.99,0.11,0.0,0.01,0.022,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,402867,645755,0.0,0.0,1.683,1.734,10,12,13.24,16.12,0.0,0.0,0.019,0.015,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,400108,505888,0.0,0.0,2.134,2.033,9,9,13.28,13.66,0.0,0.0,0.013,0.036,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,243842,267132,0.0,0.0,1.872,1.686,5,9,13.5,16.37,0.0,0.0,0.134,0.017,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,492223,591873,0.0,0.0,1.867,1.541,6,13,12.92,16.35,0.0,0.0,0.018,0.02,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,403986,528698,0.0,0.0,2.219,1.79,7,14,15.07,14.07,0.0,0.0,0.017,0.028,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,699533.742,0.0,0.0,290609,781070,0.0,-299800.0,3.61,0.602,0,15,13.07,23.53,0.0,0.0,0.06,0.0,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,199867.075,599600.408,0.0,0.0,394748,784661,99933.333,0.0,1.372,1.243,16,11,15.87,21.78,0.0,0.0,0.0,0.061,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,599600.408,0.0,0.0,426727,817172,0.0,-99933.333,2.381,0.925,2,9,14.23,22.62,0.0,0.0,0.009,0.0,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,699533.742,0.0,0.0,457121,812730,0.0,-299800.0,1.303,0.756,15,14,14.29,22.85,0.0,0.0,0.016,0.0,0
midband-drive,4,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,699533.742,0.0,0.0,488714,800745,0.0,-399733.334,1.512,0.569,13,13,15.09,22.15,0.0,0.0,0.037,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,499667.075,0.0,0.0,311373,553701,0.0,-99933.333,1.335,2.073,23,0,5.29,6.04,0.04,0.02,0.038,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,398669,489278,0.0,-99933.334,1.32,0.85,38,35,12.64,26.85,0.0,0.0,0.02,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,499667.075,0.0,0.0,457208,606211,0.0,-199866.667,1.635,0.591,6,46,12.78,27.27,0.0,0.0,0.073,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,399733.742,399733.742,0.0,0.0,447063,524281,-99933.334,0.0,1.11,1.682,18,45,13.0,27.32,0.0,0.0,0.0,0.018,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,399733.742,0.0,0.0,412779,568371,0.0,99933.333,1.312,1.814,29,34,12.13,27.03,0.01,0.0,0.043,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,3997.567,199867.075,3997.567,599600.408,0.0,0.0,4788,641274,0.0,-399733.333,17.392,0.515,0,14,7.08,11.93,0.0,0.0,0.011,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,370281,528511,0.0,0.0,1.907,1.804,43,46,12.43,24.53,0.02,0.0,0.034,0.015,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,999.647,399733.742,999.647,299800.408,0.0,0.0,4788,466114,0.0,99933.334,10.0,2.252,0,39,9.7,22.4,0.0,0.0,0.0,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,385041,443079,0.0,0.0,1.619,3.106,22,3,8.5,20.97,0.0,0.0,0.016,0.014,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,399010,471504,0.0,0.0,1.264,1.46,29,39,11.94,23.65,0.0,0.0,0.045,0.018,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,402106,469362,0.0,-99933.334,3.198,1.038,0,47,12.83,22.07,0.0,0.0,0.01,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,423569,443883,0.0,-99933.334,2.667,1.357,4,13,13.02,6.25,0.0,0.02,0.009,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,1998.928,299800.408,1998.928,299800.408,0.0,0.0,157949,421228,0.0,0.0,10.0,2.197,0,30,15.53,27.97,0.0,0.01,0.022,0.075,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,265085,323394,0.0,0.0,11.292,4.023,0,2,16.13,16.06,0.0,0.0,0.009,0.01,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,417977,602363,0.0,0.0,2.857,1.458,4,18,14.0,15.64,0.0,0.0,0.009,0.022,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,397078,490936,0.0,0.0,2.95,2.126,0,4,14.32,14.03,0.0,0.0,0.012,0.01,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,299800.408,199867.075,299800.408,0.0,0.0,310043,337645,0.0,0.0,4.158,1.98,0,10,14.69,19.03,0.1,0.0,0.012,0.019,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,395830,648544,0.0,0.0,1.822,1.665,14,15,13.24,16.28,0.0,0.0,0.011,0.016,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,384350,528989,0.0,0.0,2.217,2.227,10,10,13.72,13.87,0.0,0.0,0.022,0.113,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,99933.667,199867.075,199867.075,0.0,0.0,239404,237125,0.0,-99933.408,1.904,0.963,12,23,13.58,16.72,0.0,0.0,0.037,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,464897,581715,0.0,0.0,1.635,1.404,8,16,13.15,16.9,0.0,0.0,0.026,0.027,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,412558,480265,0.0,0.0,2.473,1.631,7,14,15.1,14.23,0.0,0.0,0.012,0.014,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,599600.408,199867.075,399733.742,0.0,0.0,316503,753142,0.0,199866.666,4.486,1.246,0,16,13.4,23.53,0.0,0.0,0.01,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,299800.408,599600.408,0.0,0.0,403360,814366,0.0,99933.334,1.923,1.41,31,41,16.14,22.07,0.0,0.0,0.026,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,299800.408,499667.075,0.0,0.0,429643,798968,0.0,199866.667,2.728,1.319,2,34,14.55,22.59,0.0,0.0,0.012,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,399733.742,399733.742,0.0,0.0,417972,804002,-99933.334,299800.0,1.31,1.214,24,25,14.48,23.02,0.0,0.0,0.0,0.0,0
midband-drive,5,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,399733.742,299800.408,0.0,0.0,445705,752172,-99933.334,299800.0,1.013,1.297,23,19,15.51,22.15,0.0,0.0,0.0,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,499667.075,199867.075,399733.742,0.0,0.0,312251,556551,0.0,99933.333,2.292,2.147,50,0,5.97,6.79,0.04,0.02,0.026,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,398501,491435,0.0,99933.334,1.943,1.259,56,36,13.18,26.89,0.0,0.0,0.02,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,399733.742,299800.408,0.0,0.0,437204,652019,-99933.334,199866.667,1.308,1.265,11,50,13.22,27.2,0.0,0.0,0.0,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,424970,545553,0.0,0.0,1.281,1.87,30,45,13.45,27.61,0.0,0.0,0.01,0.03,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,417769,569993,0.0,0.0,2.004,1.424,52,38,12.32,27.23,0.01,0.0,0.016,0.031,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,3997.567,499667.075,3997.567,199867.075,0.0,0.0,4788,579942,0.0,299800.0,17.342,1.25,0,21,7.08,12.26,0.0,0.0,0.0,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,386272,502123,0.0,0.0,2.338,1.652,43,49,12.94,25.23,0.02,0.0,0.038,0.038,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,999.647,399733.742,999.647,399733.742,0.0,0.0,2043,501606,0.0,0.0,12.0,2.537,0,39,9.7,22.85,0.0,0.0,0.0,0.014,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,392078,453881,0.0,99933.334,1.866,3.422,29,3,9.14,21.11,0.0,0.0,0.024,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,399733.742,0.0,0.0,386347,410680,0.0,-199866.667,1.772,0.639,56,46,12.4,23.48,0.0,0.0,0.013,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,413960,459829,0.0,99933.334,3.606,1.28,0,47,12.99,22.2,0.0,0.0,0.009,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,428755,426746,0.0,0.0,3.035,1.505,4,16,13.08,6.25,0.0,0.02,0.013,0.071,1
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,1998.928,299800.408,1998.928,299800.408,0.0,0.0,157949,415829,0.0,0.0,12.0,2.442,0,30,15.64,28.17,0.0,0.01,0.0,0.039,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,284474,331663,0.0,0.0,9.954,4.792,0,4,16.16,16.12,0.0,0.0,0.012,0.013,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,428253,596115,0.0,0.0,3.342,1.389,4,27,14.17,16.14,0.0,0.0,0.012,0.025,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,390903,484500,0.0,0.0,3.116,2.132,0,4,14.44,14.23,0.0,0.0,0.01,0.011,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,299800.408,0.0,0.0,321985,313464,0.0,-99933.333,4.852,1.584,0,10,14.69,19.12,0.1,0.0,0.013,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,395924,601607,0.0,0.0,2.033,1.468,19,17,13.66,16.63,0.0,0.0,0.018,0.009,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,389624,516056,0.0,0.0,2.42,2.15,10,10,13.96,14.16,0.0,0.0,0.01,0.015,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,99933.667,0.0,0.0,255677,250793,0.0,99933.408,2.255,2.094,13,23,13.89,16.76,0.0,0.0,0.025,0.0,1
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,399733.742,499667.075,0.0,0.0,420208,558182,-99933.334,-99933.333,1.137,1.05,14,27,13.59,17.33,0.0,0.0,0.0,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,424977,491052,0.0,0.0,2.916,1.717,7,21,15.3,14.71,0.0,0.0,0.018,0.017,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,699533.742,199867.075,599600.408,0.0,0.0,325641,783735,0.0,99933.334,5.194,1.54,0,45,13.4,23.79,0.0,0.0,0.014,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,699533.742,0.0,0.0,399490,839857,0.0,-99933.334,2.121,1.033,35,46,16.14,22.14,0.0,0.0,0.027,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,699533.742,0.0,0.0,403331,799931,0.0,-99933.334,2.758,0.992,2,44,14.97,22.78,0.0,0.0,0.016,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,699533.742,0.0,0.0,430011,812929,0.0,-99933.334,2.019,1.026,54,41,14.53,22.95,0.0,0.0,0.019,0.0,0
midband-drive,6,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,436145,738778,0.0,0.0,1.298,1.474,36,41,15.51,22.62,0.0,0.0,0.026,0.011,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,499667.075,0.0,0.0,305899,506762,0.0,-99933.333,2.702,1.362,50,2,6.59,7.12,0.04,0.02,0.015,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,400846,475488,0.0,0.0,2.208,1.282,60,42,13.37,26.76,0.0,0.0,0.017,0.025,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,401654,604949,0.0,0.0,1.346,1.252,14,54,13.63,27.45,0.0,0.0,0.032,0.025,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,419591,539147,0.0,0.0,1.969,1.923,53,49,13.67,27.82,0.0,0.0,0.03,0.026,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,499667.075,0.0,0.0,418154,555305,0.0,-99933.333,2.351,0.995,53,43,12.51,27.25,0.01,0.0,0.015,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,3997.567,499667.075,3997.567,499667.075,0.0,0.0,4788,571858,0.0,0.0,17.304,1.466,0,43,7.08,13.17,0.0,0.0,0.007,0.019,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,393576,488950,0.0,0.0,2.599,1.583,43,52,13.0,25.78,0.01,0.0,0.012,0.016,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,999.647,399733.742,999.647,399733.742,0.0,0.0,2022,533045,0.0,0.0,14.0,2.931,0,39,9.7,23.08,0.0,0.0,0.022,0.012,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,401604,473765,0.0,0.0,2.171,3.412,30,3,9.79,21.33,0.0,0.0,0.021,0.016,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,199867.075,0.0,0.0,376295,387611,0.0,99933.333,1.867,1.307,63,52,12.55,23.89,0.0,0.0,0.021,0.0,1
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,428086,478428,0.0,0.0,4.076,1.308,0,72,12.99,22.42,0.0,0.0,0.012,0.227,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,432515,428038,0.0,0.0,3.426,2.133,4,32,13.11,7.26,0.0,0.02,0.007,0.029,1
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,1998.928,299800.408,1998.928,299800.408,0.0,0.0,157949,439656,0.0,0.0,14.0,2.875,0,30,15.69,28.17,0.0,0.01,0.0,0.008,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,299111,331324,0.0,0.0,8.622,5.281,0,4,16.05,16.28,0.0,0.0,0.009,0.007,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,499667.075,0.0,0.0,390363,554319,0.0,-99933.333,3.365,1.008,4,39,14.69,16.66,0.0,0.0,0.016,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,393353,503320,0.0,-99933.334,3.357,2.251,0,4,14.62,14.58,0.0,0.0,0.02,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,310769,265213,0.0,0.0,5.256,1.502,0,18,14.93,18.99,0.1,0.0,0.018,0.012,1
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,499667.075,0.0,0.0,392550,584288,0.0,-99933.333,2.208,1.112,21,30,14.0,16.74,0.0,0.0,0.016,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,377688,507389,0.0,-99933.334,2.372,2.041,10,10,14.16,14.29,0.0,0.0,0.011,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,276455,278722,0.0,0.0,2.85,2.606,13,24,14.42,16.9,0.0,0.0,0.02,0.019,1
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,299800.408,399733.742,0.0,0.0,327328,545460,-99933.333,0.0,1.308,1.332,24,34,14.19,17.64,0.0,0.0,0.0,0.019,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,408561,479507,0.0,0.0,3.078,1.647,7,28,15.48,15.18,0.0,0.0,0.01,0.028,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,199867.075,699533.742,0.0,0.0,335267,785944,99933.333,-199866.667,5.887,0.916,0,52,13.48,23.79,0.0,0.0,0.0,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,299800.408,599600.408,0.0,0.0,413421,814380,0.0,99933.334,2.466,1.229,35,48,16.07,22.36,0.0,0.0,0.023,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,421287,797722,0.0,0.0,3.139,1.252,2,44,14.97,23.01,0.0,0.0,0.012,0.039,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,599600.408,0.0,0.0,423282,808397,0.0,-199866.666,2.29,0.745,54,44,14.87,23.09,0.0,0.0,0.027,0.0,0
midband-drive,7,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,434653,762752,0.0,0.0,2.048,1.302,56,46,16.15,22.87,0.0,0.0,0.012,0.127,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,313814,330508,0.0,-399233.867,3.171,0.0,50,7,7.29,7.98,0.04,0.01,0.096,0.0,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,419535,467289,0.0,0.0,2.613,1.742,60,68,13.68,26.9,0.0,0.0,0.015,0.019,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,499667.075,0.0,0.0,371579,540823,0.0,-99933.333,1.322,1.185,22,81,14.07,27.44,0.0,0.0,0.014,0.0,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,421926,478136,0.0,0.0,2.301,1.602,55,50,13.67,28.12,0.0,0.0,0.017,0.042,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,438887,521767,0.0,0.0,2.767,1.324,53,46,12.51,27.08,0.01,0.0,0.016,0.027,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,3997.567,399733.742,3997.567,499667.075,0.0,0.0,4788,542957,0.0,-99933.333,17.254,1.335,0,60,7.08,14.19,0.0,0.0,0.015,0.0,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,407509,478489,0.0,0.0,3.058,1.321,43,66,13.1,26.18,0.01,0.0,0.019,0.017,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,999.647,399733.742,999.647,399733.742,0.0,0.0,3678,543331,0.0,0.0,16.0,3.208,0,39,9.7,23.31,0.0,0.0,0.0,0.016,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,410207,487013,0.0,0.0,2.539,3.453,30,3,10.03,21.45,0.0,0.0,0.009,0.009,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,375016,411584,0.0,0.0,1.927,2.092,68,77,12.79,23.89,0.0,0.0,0.017,0.019,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,424037,491567,0.0,0.0,4.375,1.79,0,85,13.03,22.48,0.0,0.0,0.012,0.012,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,438424,446285,0.0,99933.334,3.781,2.524,4,32,13.11,8.33,0.0,0.02,0.009,0.0,1
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,1998.928,399733.742,1998.928,299800.408,0.0,0.0,157949,449296,0.0,99933.334,16.0,3.183,0,30,15.63,28.16,0.0,0.0,0.0,0.0,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,299800.408,199867.075,199867.075,0.0,0.0,301355,334272,0.0,99933.333,7.144,5.704,0,5,16.05,16.63,0.0,0.0,0.008,0.0,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,403425,553291,0.0,0.0,3.662,1.295,4,49,14.89,17.16,0.0,0.0,0.011,0.01,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,397628,515779,0.0,0.0,3.672,2.915,0,4,14.8,14.72,0.0,0.0,0.02,0.009,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,285630,246322,0.0,0.0,5.488,1.484,0,34,14.97,18.96,0.09,0.0,0.007,0.024,1
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,413405,587092,0.0,0.0,2.591,1.377,21,40,14.39,17.34,0.0,0.0,0.008,0.022,0
midband-drive,8,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,380313,476678,0.0,0.0,2.48,2.259,10,10,14.52,14.74,0.0,0.0,0.011,0.013,0
